id_a,id_b,cos,rank,mutual_nn
126ab775290fbfe771a67c94c6d50799,80983c7885cd02c9e9df539b58add687,0.9719079732894897,1,True
1307e25950ec553c3d02121252e6a80f,dc5d3a5a2d4d114e5e4f3cd07fb55fc1,0.9814201593399048,1,True
134160267beeb22f782f92b728cc5abd,fc8455773da14e90df050c6ce9f74882,0.971808671951294,4,False
134b29504e8774c3d38102d6ee81cdb9,aba52f1d32ab593c075801a10a98938b,0.9347671270370483,1,False
139aa5db6376a70044c4c6dd6f4a6666,140543a4d39b1a3ed0fce740ba2feb3d,0.9644196629524231,18,False
139cb12bffe84ce402f7eeef365bb842,273aca7c9745bca16dcfb07930f0fc52,0.9859169721603394,1,True
145c74333d681b537b51a1f2c553c24e,f31359d4b52d6111001bd6a27a216821,0.9859771728515625,1,True
146767f7d93d3093f647e003c9fdb0bb,e00a89e8381aefb07d23390b87fe5d48,0.987538754940033,1,True
146fdf9cb391b6199413967a26ee3305,fbec7a11045c409213445c592bdadfae,0.9869457483291626,1,True
1496bd10b5eb474af7b764aed67309ba,8596a2f7e68a0e11a5653fb2457db08f,0.8029294013977051,3012,False
150b3dd8a42745a633ff7a5ec9faeb5f,25c2e6b1c5a915c24df1732d4de8e435,0.9570606350898743,3,False
151fd14ad2dee1c8292dfc3d211873ed,fd0bb45eba479a7f7d953f41d574bf9f,0.9652813673019409,1,False
1521d8add6039d68060e919270448018,f065aa3e43c7259d03e12b11bc9deb1f,0.9552060961723328,1,False
1553a517c2865e17ba28e1fac79bec75,bbb2cb27e4dde35199f7bf86bd845018,0.9867050051689148,1,True
15d988a363c6d81572a8ed9ccc3f46f6,166f7618e2d9e5c9b05e4dd358f7659e,0.9731292724609375,1,True
160a724e4f6c877d8175fdf7d07a0a67,fbc0c3145008a420b3b038e8820aba1b,0.9880829453468323,1,True
162cd4fc05480042f1429d3eaed599d8,4b3f9fe89534fa5231f41be4a1a6c739,0.9622587561607361,2,False
167ff6e9aa4e03593520c277f4071557,31b7e0ab60877ab8de35a95e04629144,0.977936327457428,1,True
16a9e8227156e2d8598cd22e633610be,a295b26b9db32ad2795fcdeef1d853db,0.9667989015579224,1,False
16d80dbe6d4b3bf22ecf54833b17f3ec,5c975e69eee9359ebe8da3f2a376fefb,0.980990469455719,1,True
17364682bc0141eab397828f49642a60,9e3843c81ae2badfb22d9a46813d4470,0.9853150248527527,1,True
1784ab09ff0d41a78a89e36226bf3eb5,2d2b8462838f388306beebdc1e2994d0,0.9858933687210083,1,True
17a486c9252622e27c2714de7e7695b7,c794f26c98b4d7c37133809c2d3f8aa1,0.9737611413002014,1,True
17e370eedaa11c265e5cabb3601a2fd2,eaa98a57d64de34ccb77c1af98e1d39a,0.9869490265846252,1,True
180e2320aefbf3dfecab785446bc555b,901d2acd51382d7568fd83389f704888,0.976257860660553,1,True
18157fa5a744739d34a3c498e4aa8dab,e8b5dc4dc51b355c689b8bed7d8cc7c1,0.9779967069625854,1,True
184a184ac82d72d499f99b67d6a1c631,a7baba733c9e351d8938a493e9e96480,0.9922170639038086,1,True
18533bc08197fa92ff063ad89ceddc89,2592cfd1d3e053e519598bab9423d279,0.9811016321182251,1,True
1894dd1e67ddfc62a309e78ef7ffc5e3,a3fa13e9535729ec9cb08f17bc8c03cc,0.991974949836731,1,True
1896b63650679d190184e973cb3f2be6,9b761ed6330d5b6e03b1a88a8c5cc56d,0.9654399752616882,1,True
