id_a,id_b,cos,rank,mutual_nn
78a5b3a0da3234789fac1ba1110ccc40,c565cc5d7e32aa5bb05dfa84aa5f442f,0.8763535618782043,1505,False
7fa4634ab59a7832bc877fef162eacaa,a1f79e44db2ca88a3c1b330af1343d61,0.8325217366218567,2080,False
81d946312f17a79100cf3471da48ac9b,a17e3c28db1efe5c03c927e64399f6aa,0.8920270800590515,1040,False
84135442a04a1324138d1df78ed185d3,c93d4db23236f4e9d44fb3e4966b0bd3,0.8685961365699768,2515,False
84a64d55903e7dfbad5e59693be25669,8fb9c792bb2152a5f3e2c60728be9af3,0.8909674882888794,572,False
84ddef23ac361e8977e4673ac116b6dd,e32eaa0214217a140bd12cd1592d9558,0.9252724647521973,640,False
87c639ec5365c2d6d61581be6407c8b6,d78288ac0177943bc0eead193451098e,0.6777679920196533,4085,False
8b126306391fa2af0f8bea265f2c9666,b4265cba12f772b5bb29989f775f8906,0.8863818645477295,1230,False
8ca4eea53dab8fb41f2ba01deb4e84db,b31d1678d2148a94702ffa5bd6ac3aba,0.7387814521789551,3346,False
8dbbf6f6aebb8aea3339f70dbfd7cf07,c10d4753ac1782268289014b69697b90,0.8904974460601807,606,False
90a1a09e8b9543d69f9a90982ef5a789,f8e31591718a4a1934728a9767c6459c,0.8835238814353943,1276,False
917bea3ff0173996f94b1adca79213e0,b3438f39bb7db17a8c77e5520613de21,0.8968705534934998,1512,False
93b69d2902a418c407b43b1da3248c8d,be4ed7eb6be88b0c859a7dbdea0c90fc,0.8975995779037476,813,False
997973f9f9c08b7eabd1d7fe09050f00,fa185cbfa3c6bb40a7dd0397b88539d9,0.9051462411880493,373,False
9fbd2b9d9b4c1f0b811515ea0d762d61,a2fb69954b14fe15857b0f54515fc745,0.8434937596321106,764,False
a0f29ff13fb03dd08b6aaeaf4bcac6ed,a576f47b644facaa1aa60db9c41d9db1,0.9831061959266663,1,False
a0f29ff13fb03dd08b6aaeaf4bcac6ed,d1de8d4b1b39a0daeb0038f93931665d,0.9280009269714355,431,False
a12ac7f1bc26fe59d642674fcbe45a30,f6df497ddcb8f033d7c28c05fe242aaa,0.7838736772537231,3615,False
a48b27a0f0f78595b8d71a4b373acf81,fa1a79a5248bf5f5742fb14dabc070c6,0.7941082715988159,2597,False
a8321af1b53320df308a2dd4554fff52,dd11c9143fb6c56396e0693465d2430e,0.812828004360199,3087,False
b801c926e3101268f1b816bd658bcc2f,ed15d638e47b2a7c449674702e4d988c,0.8861058354377747,1563,False
bbde3819952e358ed7c67acd1cd4516e,c4d5155c07787c688cae24917bf96411,0.8203337788581848,3081,False
bd95b9c20d2a8dd686fb0f64432aa82f,c707c255c4694985f6f68331571bc656,0.9210593700408936,458,False
c3f6dfc5c801b1f2aed4c9e318bd015d,eab6d4eae42fed6ed8ce52aa6b313a1c,0.9299507141113281,232,False
c4cde1827d4895957ca8507e37a3cf76,d676924aa4d2c3259e47e91955fe161f,0.7359835505485535,3609,False
c507324c055ea7ec7a235159dc97675e,df599862faf0cd78b880fa7f6644407e,0.864647626876831,580,False
cc749cec9e37b3e141e62a6a33c6eaf3,fa74ab756f01ab6b562643955d297cba,0.8895542621612549,1282,False
cd11306b822ad900babf0497b524d8d9,eab6d4eae42fed6ed8ce52aa6b313a1c,0.7053744792938232,1476,False
d72d765ec852ae3f40b39fa6111aa1a0,f82ed3f5d1a4a974884f7180af4f9ba5,0.8410081267356873,854,False
d8530375294e4c94c9c2aa2c7f79c13c,eea0cd8ab449057ce50b7d411b63d6e3,0.9465362429618835,14,False
dbbd706e74cdd87e423b5e28d3c7f25a,f83af16db53783f37f6614cf3bc3e5af,0.8840067386627197,514,False
ea4567ff965f38683bdc7c7af2e08ae4,f102169b07ee29e61ed6001725f076e7,0.8109531402587891,3465,False
